timestamp,x,y,z,X2,Y2,Z2
"2022-03-28 13:52:22",-51,25,-200,60,52,-234
"2022-03-28 13:52:22",-51,29,-200,59,52,-235
"2022-03-28 13:52:23",-51,28,-199,59,52,-236
"2022-03-28 13:52:23",-51,28,-201,58,53,-233
"2022-03-28 13:52:23",-51,27,-200,60,52,-235
"2022-03-28 13:52:23",-50,27,-200,60,52,-234
"2022-03-28 14:10:07",-50,26,-200,59,51,-235
"2022-03-28 14:10:07",-50,26,-201,60,51,-236
"2022-03-28 14:10:07",-50,26,-201,59,51,-236
"2022-03-28 14:10:09",-50,27,-199,59,52,-235
"2022-03-28 14:10:11",-52,27,-200,59,52,-236
"2022-03-28 14:10:12",-51,28,-201,59,53,-236
"2022-03-28 14:10:12",-51,28,-198,59,53,-235
"2022-03-28 14:10:12",-50,28,-200,59,53,-234
"2022-03-28 14:10:12",-52,27,-200,59,52,-235
"2022-03-28 14:10:12",-53,27,-201,59,52,-235
"2022-03-28 14:10:12",-50,26,-200,60,52,-235
"2022-03-28 14:10:12",-50,27,-201,60,53,-235
"2022-03-28 14:10:12",-51,27,-200,59,53,-235
"2022-03-28 14:10:12",-51,25,-200,59,51,-235
"2022-03-28 14:10:12",-50,26,-202,59,52,-235
"2022-03-28 14:10:12",-51,26,-199,59,52,-235
"2022-03-28 14:10:12",-51,29,-200,60,52,-235
"2022-03-28 14:10:12",-52,26,-201,59,52,-232
"2022-03-28 14:10:15",-50,26,-199,59,51,-237
"2022-03-28 14:10:15",-51,28,-200,59,50,-235
"2022-03-28 14:10:20",-51,26,-201,59,51,-237
"2022-03-28 14:10:20",-50,27,-200,59,51,-235
"2022-03-28 14:10:26",-50,28,-200,60,52,-235
"2022-03-28 14:10:27",-50,26,-200,59,53,-236
"2022-03-28 14:10:30",-50,26,-200,59,52,-236
"2022-03-28 14:10:30",-50,26,-200,59,52,-235
"2022-03-28 14:10:30",-50,27,-202,59,53,-236
"2022-03-28 14:10:30",-50,27,-201,59,51,-235
"2022-03-28 14:10:33",-49,26,-201,60,53,-235
"2022-03-28 14:10:33",-50,27,-200,58,54,-235
"2022-03-28 14:10:33",-51,26,-200,59,53,-235
"2022-03-28 14:10:34",-50,26,-199,58,54,-235
"2022-03-28 14:10:34",-50,26,-201,59,53,-234
"2022-03-28 14:10:34",-50,26,-200,59,53,-233
"2022-03-28 14:10:34",-49,26,-198,60,53,-235
"2022-03-28 14:10:34",-49,26,-201,60,54,-234
"2022-03-28 14:10:34",-49,26,-200,59,53,-233
"2022-03-28 14:10:34",-51,27,-200,58,53,-235
"2022-03-28 14:10:34",-49,26,-200,58,54,-234
"2022-03-28 14:10:34",-50,26,-200,60,53,-236
"2022-03-28 14:10:34",-49,26,-200,58,53,-237
"2022-03-28 14:10:34",-49,25,-202,58,53,-234
"2022-03-28 14:10:34",-51,27,-200,59,53,-236
"2022-03-28 14:10:34",-50,27,-200,58,53,-234
"2022-03-28 14:10:37",-50,27,-198,60,53,-236
"2022-03-28 14:10:37",-52,28,-199,59,51,-235
"2022-03-28 14:10:37",-52,28,-200,59,52,-234
"2022-03-28 14:10:37",-51,28,-200,60,52,-234
"2022-03-28 14:10:37",-51,27,-199,60,51,-234
"2022-03-28 14:10:38",-50,28,-201,59,53,-236
"2022-03-28 14:10:38",-51,26,-200,58,52,-233
"2022-03-28 14:10:40",-50,27,-199,59,53,-235
"2022-03-28 14:10:40",-51,27,-201,58,53,-235
"2022-03-28 14:10:40",-50,26,-201,58,53,-235
"2022-03-28 14:10:40",-51,27,-201,59,53,-235
"2022-03-28 14:10:40",-50,26,-200,59,54,-235
"2022-03-28 14:10:40",-50,26,-200,58,54,-235
"2022-03-28 14:10:41",-50,28,-200,59,52,-236
"2022-03-28 14:10:41",-50,26,-199,58,53,-234
"2022-03-28 14:10:41",-51,28,-199,60,54,-235
"2022-03-28 14:10:41",-50,26,-200,59,54,-235
"2022-03-28 14:10:41",-51,26,-200,60,54,-235
"2022-03-28 14:10:41",-51,25,-202,59,54,-236
"2022-03-28 14:10:41",-50,27,-201,59,54,-236
"2022-03-28 14:10:44",-49,26,-200,59,52,-235
"2022-03-28 14:10:44",-50,25,-200,58,52,-236
"2022-03-28 14:10:44",-51,25,-201,58,53,-235
"2022-03-28 14:10:44",-50,25,-202,59,51,-236
"2022-03-28 14:10:44",-50,26,-202,59,52,-236
"2022-03-28 14:10:44",-51,25,-201,58,53,-236
"2022-03-28 14:10:44",-144,-343,-312,58,52,-236
"2022-03-28 14:10:44",35,-104,-252,57,51,-228
"2022-03-28 14:10:44",19,-68,-177,61,53,-247
"2022-03-28 14:10:47",-52,26,-200,57,50,-232
"2022-03-28 14:10:47",-51,27,-201,58,50,-236
"2022-03-28 14:10:47",-51,26,-202,59,51,-236
"2022-03-28 14:10:49",-52,27,-201,59,53,-235
"2022-03-28 14:10:49",-51,27,-200,59,53,-235
"2022-03-28 14:10:49",-52,27,-202,60,54,-235
"2022-03-28 14:10:50",-52,27,-200,58,53,-234
"2022-03-28 14:10:50",-51,27,-201,57,52,-235
"2022-03-28 14:10:50",-50,26,-201,59,51,-234
"2022-03-28 14:10:50",-50,27,-200,58,51,-235
"2022-03-28 14:10:50",-51,27,-202,58,50,-235
"2022-03-28 14:10:51",-51,27,-201,58,51,-236
"2022-03-28 14:10:51",-52,26,-201,60,51,-235
"2022-03-28 14:10:51",-52,27,-201,59,53,-234
"2022-03-28 14:10:51",-52,27,-200,59,53,-236
"2022-03-28 14:10:54",-51,26,-201,60,53,-235
"2022-03-28 14:10:54",-50,27,-202,57,52,-236
"2022-03-28 14:10:54",-52,27,-200,58,52,-235
"2022-03-28 14:10:56",-51,26,-202,58,51,-235
"2022-03-28 14:10:56",-51,26,-201,58,52,-235
"2022-03-28 14:10:56",-51,26,-199,59,50,-235
"2022-03-28 14:10:56",-51,26,-201,59,52,-236
"2022-03-28 14:10:56",-53,26,-200,59,52,-234
"2022-03-28 14:10:58",-50,25,-201,58,53,-235
"2022-03-28 14:10:58",-49,26,-201,58,53,-236
"2022-03-28 14:10:58",-50,25,-201,58,52,-237
"2022-03-28 14:11:01",-51,23,-208,56,45,-242
"2022-03-28 14:11:01",-51,23,-209,57,41,-241
"2022-03-28 14:11:01",-48,24,-199,56,44,-236
"2022-03-28 14:11:04",-50,24,-199,57,49,-232
"2022-03-28 14:11:04",-51,25,-201,58,52,-236
"2022-03-28 14:11:04",-53,27,-201,58,56,-237
"2022-03-28 14:11:04",-52,27,-203,58,59,-234
"2022-03-28 14:11:04",-51,26,-200,56,60,-233
"2022-03-28 14:11:04",-50,26,-201,56,59,-232
"2022-03-28 14:11:04",-50,26,-201,57,55,-234
"2022-03-28 14:11:04",-50,26,-200,56,51,-236
"2022-03-28 14:11:04",-51,25,-203,59,50,-237
"2022-03-28 14:11:04",-50,24,-204,59,51,-239
"2022-03-28 14:11:04",-50,26,-203,60,54,-239
"2022-03-28 14:11:04",-51,26,-201,60,55,-237
"2022-03-28 14:11:04",-51,26,-201,57,56,-236
"2022-03-28 14:11:04",-51,27,-199,59,57,-233
"2022-03-28 14:11:04",-51,26,-199,58,57,-234
"2022-03-28 14:11:05",-50,26,-200,60,55,-238
"2022-03-28 14:11:05",-50,25,-198,60,53,-237
"2022-03-28 14:11:05",-52,26,-201,60,50,-238
"2022-03-28 14:11:05",-50,25,-203,60,48,-239
"2022-03-28 14:11:05",-51,27,-204,59,46,-238
"2022-03-28 14:11:05",-50,26,-201,60,48,-237
"2022-03-28 14:11:07",-51,28,-199,60,51,-236
"2022-03-28 14:11:07",-51,28,-201,60,49,-238
"2022-03-28 14:11:07",-52,28,-202,59,47,-239
"2022-03-28 14:11:07",-52,28,-202,61,47,-236
"2022-03-28 14:11:07",-51,29,-200,59,46,-235
"2022-03-28 14:11:07",-52,26,-201,61,46,-234
"2022-03-28 14:11:07",-51,29,-199,60,46,-235
"2022-03-28 14:11:07",-51,30,-198,60,49,-235
"2022-03-28 14:11:09",-52,28,-201,58,49,-235
"2022-03-28 14:11:09",-52,30,-200,58,47,-237
"2022-03-28 14:11:10",-54,28,-199,57,47,-235
"2022-03-28 14:11:11",-49,27,-201,57,50,-235
"2022-03-28 14:11:11",-51,27,-200,57,51,-234
"2022-03-28 14:11:11",-49,27,-201,60,51,-235
"2022-03-28 14:11:11",-49,27,-200,59,51,-236
"2022-03-28 14:11:11",-50,28,-200,59,52,-235
"2022-03-28 14:11:11",-50,28,-201,59,50,-236
"2022-03-28 14:11:11",-51,29,-200,57,51,-238
"2022-03-28 14:11:11",-50,28,-201,59,48,-235
"2022-03-28 14:11:54",-53,29,-199,59,50,-236
"2022-03-28 14:11:54",-53,28,-200,59,51,-236
"2022-03-28 14:11:54",-50,28,-201,59,50,-235
"2022-03-28 14:11:55",-51,27,-200,58,53,-235
"2022-03-28 14:11:55",-49,28,-200,59,52,-236
"2022-03-28 14:11:55",-51,28,-200,58,54,-234
"2022-03-28 14:11:57",-50,27,-201,59,53,-235
"2022-03-28 14:11:57",-50,27,-201,59,53,-236
"2022-03-28 14:11:57",-50,25,-199,57,53,-234
"2022-03-28 14:11:57",-49,26,-200,58,52,-235
"2022-03-28 14:11:59",-51,26,-200,58,52,-236
"2022-03-28 14:11:59",-50,27,-201,57,51,-235
"2022-03-28 14:11:59",-50,28,-201,58,51,-235
"2022-03-28 14:11:59",-52,29,-198,58,52,-235
"2022-03-28 14:12:00",-49,27,-201,58,52,-236
"2022-03-28 14:12:00",-49,27,-200,58,52,-237
"2022-03-28 14:12:00",-49,26,-199,57,52,-236
"2022-03-28 14:12:00",-50,27,-199,57,52,-235
"2022-03-28 14:12:00",-50,25,-200,58,52,-235
"2022-03-28 14:12:01",-50,28,-200,57,52,-236
"2022-03-28 14:12:01",-48,25,-200,58,53,-235
"2022-03-28 14:12:01",-50,26,-200,58,53,-234
"2022-03-28 14:12:01",-50,27,-200,58,53,-234
"2022-03-28 14:12:01",-50,27,-200,58,54,-235
"2022-03-28 14:12:01",-50,25,-201,59,54,-236
"2022-03-28 14:12:02",-51,27,-200,59,52,-235
"2022-03-28 14:12:02",-51,27,-201,57,53,-237
"2022-03-28 14:12:02",-51,27,-199,59,52,-236
"2022-03-28 14:12:03",-49,26,-200,58,53,-234
"2022-03-28 14:12:03",-50,26,-200,58,53,-236
"2022-03-28 14:12:03",-51,27,-199,58,53,-235
"2022-03-28 14:12:03",-50,27,-201,58,53,-236
"2022-03-28 14:12:03",-50,27,-200,58,53,-236
"2022-03-28 14:12:03",-51,27,-201,59,53,-234
"2022-03-28 14:12:04",-49,26,-199,58,53,-234
"2022-03-28 14:12:04",-50,27,-201,59,52,-236
"2022-03-28 14:12:06",-50,27,-200,58,54,-235
"2022-03-28 14:12:06",-50,26,-199,57,53,-235
"2022-03-28 14:12:06",-51,26,-200,58,53,-235
"2022-03-28 14:12:08",-49,29,-202,57,54,-236
"2022-03-28 14:12:08",-50,26,-199,58,55,-234
"2022-03-28 14:12:08",-50,27,-200,59,52,-234
"2022-03-28 14:12:08",-50,25,-200,57,55,-234
"2022-03-28 14:12:08",-50,27,-201,58,53,-234
"2022-03-28 14:12:10",-50,26,-201,58,53,-235
"2022-03-28 14:12:10",-51,26,-202,57,52,-236
"2022-03-28 14:12:10",-49,26,-202,57,53,-235
"2022-03-28 14:12:10",-50,26,-202,58,52,-235
"2022-03-28 14:12:12",-51,25,-202,59,53,-234
"2022-03-28 14:12:12",-51,26,-201,57,52,-236
"2022-03-28 14:12:12",-50,25,-200,57,53,-236
"2022-03-28 14:12:12",-50,26,-200,58,52,-235
"2022-03-28 14:12:12",-51,25,-201,57,53,-235
"2022-03-28 14:12:13",-51,26,-202,58,52,-236
"2022-03-28 14:12:13",-50,26,-201,59,51,-236
"2022-03-28 14:12:13",-51,26,-198,57,52,-235
"2022-03-28 14:12:15",-50,27,-201,57,52,-235
"2022-03-28 14:12:15",-51,26,-200,58,51,-234
"2022-03-28 14:12:17",-50,26,-201,58,52,-236
"2022-03-28 14:12:17",-51,26,-201,57,52,-236
"2022-03-28 14:12:17",-49,27,-201,57,53,-235
"2022-03-28 14:12:17",-50,26,-200,58,53,-235
"2022-03-28 14:12:17",-50,25,-200,58,53,-234
"2022-03-28 14:12:17",-51,25,-201,57,53,-234
"2022-03-28 14:12:17",-49,25,-200,57,53,-235
"2022-03-28 14:12:17",-49,25,-200,58,52,-235
"2022-03-28 14:12:17",-50,26,-201,57,53,-235
"2022-03-28 14:12:17",-50,25,-201,58,52,-236
"2022-03-28 14:12:17",-50,26,-201,56,52,-237
"2022-03-28 14:12:17",-50,25,-202,58,53,-235
"2022-03-28 14:12:18",-50,25,-200,57,53,-235
"2022-03-28 14:12:18",-50,26,-200,57,52,-236
"2022-03-28 14:12:18",-51,26,-202,57,53,-235
"2022-03-28 14:12:18",-52,27,-200,58,53,-235
"2022-03-28 14:12:19",-50,24,-202,57,54,-235
"2022-03-28 14:12:19",-50,26,-202,56,53,-236
"2022-03-28 14:12:19",-50,25,-202,57,53,-236
"2022-03-28 14:12:21",-50,26,-205,56,57,-235
"2022-03-28 14:12:21",-52,24,-210,58,56,-238
"2022-03-28 14:12:21",-52,25,-207,58,55,-237
"2022-03-28 14:12:21",-51,24,-204,57,53,-238
"2022-03-28 14:12:23",-51,28,-200,57,54,-237
"2022-03-28 14:12:23",-51,28,-201,58,52,-236
"2022-03-28 14:12:23",-49,27,-201,56,53,-235
"2022-03-28 14:12:25",-51,28,-200,57,54,-236
"2022-03-28 14:12:25",-50,28,-199,58,53,-234
"2022-03-28 14:12:25",-50,27,-199,57,54,-234
"2022-03-28 14:12:25",-50,27,-200,58,55,-232
"2022-03-28 14:12:25",-50,27,-201,58,53,-235
"2022-03-28 14:12:25",-51,27,-204,58,54,-237
"2022-03-28 14:12:26",-50,27,-202,57,54,-236
"2022-03-28 14:12:27",-49,28,-202,57,52,-236
"2022-03-28 14:12:27",-49,28,-199,59,53,-236
"2022-03-28 14:12:27",-50,28,-199,56,55,-234
"2022-03-28 14:12:27",-49,27,-199,58,54,-233
"2022-03-28 14:12:27",-49,28,-199,58,54,-233
"2022-03-28 14:12:27",-50,28,-200,58,55,-235
"2022-03-28 14:12:27",-50,27,-201,56,55,-235
"2022-03-28 14:12:27",-50,27,-202,57,52,-236
"2022-03-28 14:12:27",-48,26,-203,58,53,-236
"2022-03-28 14:12:27",-51,27,-202,57,53,-236
"2022-03-28 14:12:27",-50,26,-202,56,53,-234
"2022-03-28 14:12:29",-49,28,-201,58,54,-235
"2022-03-28 14:12:30",-50,26,-201,58,53,-236
"2022-03-28 14:12:30",-48,26,-202,55,54,-236
"2022-03-28 14:12:30",-49,28,-202,57,54,-233
"2022-03-28 14:12:30",-49,26,-203,57,54,-235
"2022-03-28 14:12:32",-50,26,-200,58,53,-234
"2022-03-28 14:12:32",-49,25,-201,57,52,-234
"2022-03-28 14:12:32",-50,26,-202,58,53,-234
"2022-03-28 14:12:32",-49,26,-202,58,52,-237
"2022-03-28 14:12:32",-49,25,-202,57,53,-236
"2022-03-28 14:12:32",-48,27,-204,57,53,-236
"2022-03-28 14:12:32",-48,27,-203,57,53,-236
"2022-03-28 14:12:32",-48,26,-201,58,52,-237
"2022-03-28 14:12:32",-48,27,-202,57,53,-235
"2022-03-28 14:12:32",-49,27,-202,58,54,-236
"2022-03-28 14:12:33",-48,25,-203,57,53,-236
"2022-03-28 14:12:33",-49,27,-203,58,53,-237
"2022-03-28 14:12:33",-49,28,-201,57,54,-236
"2022-03-28 14:12:33",-48,28,-202,57,54,-235
"2022-03-28 14:12:34",-51,25,-206,50,47,-215
"2022-03-28 14:12:34",-50,25,-202,66,48,-270
"2022-03-28 14:12:34",-54,28,-220,43,48,-238
"2022-03-28 14:12:34",-49,26,-201,57,53,-232
"2022-03-28 14:12:34",-44,25,-190,65,60,-236
"2022-03-28 14:12:36",-48,23,-190,69,39,-232
"2022-03-28 14:12:36",-51,27,-209,62,38,-228
"2022-03-28 14:12:36",-49,24,-193,51,58,-232
"2022-03-28 14:12:36",-49,25,-195,60,57,-239
"2022-03-28 14:12:39",-50,28,-201,55,58,-249
"2022-03-28 14:12:41",-49,27,-202,59,53,-238
"2022-03-28 14:12:41",-50,27,-202,56,53,-237
"2022-03-28 14:12:41",-49,27,-200,57,55,-235
"2022-03-28 14:12:42",-51,25,-203,58,54,-240
"2022-03-28 14:12:42",-49,26,-202,61,50,-234
"2022-03-28 14:12:42",-50,26,-202,61,49,-233
"2022-03-28 14:12:43",-49,25,-200,57,50,-236
"2022-03-28 14:12:44",-50,25,-201,55,54,-234
"2022-03-28 14:12:44",-51,26,-202,59,55,-239
"2022-03-28 14:12:44",-50,25,-201,59,55,-238
"2022-03-28 14:12:44",-48,25,-200,59,53,-236
"2022-03-28 14:12:44",-50,25,-200,58,54,-235
"2022-03-28 14:12:44",-49,24,-201,60,50,-234
"2022-03-28 14:12:45",-49,27,-202,55,55,-236
"2022-03-28 14:12:46",-52,25,-201,56,56,-235
"2022-03-28 14:12:46",-50,26,-203,56,56,-235
"2022-03-28 14:12:46",-51,24,-203,58,56,-236
"2022-03-28 14:12:48",-50,26,-200,55,55,-237
"2022-03-28 14:12:48",-50,26,-202,53,53,-229
"2022-03-28 14:12:49",-49,26,-201,60,52,-237
"2022-03-28 14:12:49",-49,27,-201,57,50,-237
"2022-03-28 14:12:49",-49,26,-201,57,52,-236
"2022-03-28 14:12:49",-49,26,-201,57,52,-237
"2022-03-28 14:12:50",-49,26,-201,56,52,-236
"2022-03-28 14:12:50",-50,25,-201,55,54,-238
"2022-03-28 14:12:51",-50,26,-200,58,51,-236
"2022-03-28 14:12:51",-49,27,-201,58,51,-235
"2022-03-28 14:12:52",-50,25,-201,56,56,-235
"2022-03-28 14:12:53",-49,26,-201,57,56,-235
"2022-03-28 14:12:53",-49,26,-200,57,55,-237
"2022-03-28 14:12:53",-49,26,-201,58,55,-236
"2022-03-28 14:12:54",-50,26,-201,57,52,-239
"2022-03-28 14:12:54",-51,25,-201,57,57,-235
"2022-03-28 14:12:55",-49,24,-202,56,57,-235
"2022-03-28 14:12:55",-50,25,-202,55,57,-236
"2022-03-28 14:12:55",-50,25,-201,57,57,-235
"2022-03-28 14:12:56",-50,26,-201,57,51,-235
"2022-03-28 14:12:57",-50,27,-201,56,55,-237
"2022-03-28 14:12:59",-50,25,-201,56,55,-234
"2022-03-28 14:12:59",-49,26,-202,56,57,-234
"2022-03-28 14:12:59",-50,26,-201,56,57,-234
"2022-03-28 14:12:59",-49,25,-201,55,55,-235
"2022-03-28 14:12:59",-49,26,-201,57,56,-234
"2022-03-28 14:13:01",-50,26,-201,58,55,-236
"2022-03-28 14:13:01",-50,26,-201,58,54,-236
"2022-03-28 14:13:01",-50,27,-201,58,55,-237
"2022-03-28 14:13:01",-51,26,-201,56,55,-236
"2022-03-28 14:13:01",-51,25,-203,57,55,-236
"2022-03-28 14:13:02",-51,26,-201,59,50,-234
"2022-03-28 14:13:02",-52,27,-203,58,51,-234
"2022-03-28 14:13:02",-51,25,-201,59,51,-235
"2022-03-28 14:13:03",-51,25,-200,59,51,-235
"2022-03-28 14:13:03",-52,25,-200,58,54,-236
"2022-03-28 14:13:03",-52,26,-200,59,54,-235
"2022-03-28 14:13:03",-50,25,-202,59,53,-236
"2022-03-28 14:13:03",-52,26,-200,57,53,-233
"2022-03-28 14:13:04",-51,27,-201,57,52,-235
"2022-03-28 14:13:04",-51,27,-201,59,52,-236
"2022-03-28 14:13:05",-50,27,-200,58,52,-234
"2022-03-28 14:13:05",-50,25,-202,60,51,-236
"2022-03-28 14:13:05",-51,25,-200,59,52,-233
"2022-03-28 14:13:06",-50,27,-202,65,46,-234
"2022-03-28 14:13:06",-49,25,-200,64,46,-236
"2022-03-28 14:13:06",-51,25,-202,62,46,-235
"2022-03-28 14:13:06",-50,25,-201,60,47,-234
"2022-03-28 14:13:06",-50,26,-200,57,48,-234
"2022-03-28 14:13:06",-50,25,-199,57,50,-235
"2022-03-28 14:13:07",-50,26,-202,55,54,-239
"2022-03-28 14:13:08",-49,26,-201,55,54,-236
"2022-03-28 14:13:08",-49,26,-200,57,53,-234
"2022-03-28 14:13:08",-50,26,-199,56,53,-235
"2022-03-28 14:13:08",-50,25,-201,57,53,-234
"2022-03-28 14:13:09",-50,26,-202,58,53,-235
"2022-03-28 14:13:09",-50,26,-202,58,52,-236
"2022-03-28 14:13:09",-50,25,-201,57,54,-236
"2022-03-28 14:13:09",-51,26,-201,56,54,-236
"2022-03-28 14:13:09",-55,26,-199,57,53,-236
"2022-03-28 14:13:09",-53,27,-199,57,52,-235
"2022-03-28 14:13:09",-53,26,-201,56,53,-235
"2022-03-28 14:13:09",-49,26,-201,57,53,-235
"2022-03-28 14:13:09",-50,25,-200,57,54,-236
"2022-03-28 14:13:12",-49,26,-200,56,53,-234
"2022-03-28 14:13:12",-49,26,-202,57,53,-236
"2022-03-28 14:13:12",-49,27,-202,58,53,-236
"2022-03-28 14:13:12",-49,27,-202,56,54,-236
"2022-03-28 14:13:12",-50,26,-201,55,54,-234
"2022-03-28 14:13:12",-49,26,-201,56,53,-235
"2022-03-28 14:13:12",-50,26,-200,57,53,-236
"2022-03-28 14:13:12",-49,26,-201,57,54,-235
"2022-03-28 14:13:14",-49,25,-200,57,54,-236
"2022-03-28 14:13:14",-50,26,-200,57,54,-235
"2022-03-28 14:13:14",-50,28,-202,57,53,-237
"2022-03-28 14:13:14",-50,25,-201,56,53,-237
"2022-03-28 14:13:14",-50,26,-200,57,52,-236
"2022-03-28 14:13:14",-48,26,-200,56,53,-235
"2022-03-28 14:13:14",-50,26,-200,57,53,-235
"2022-03-28 14:13:14",-50,25,-200,55,53,-235
"2022-03-28 14:13:14",-50,26,-200,57,54,-235
"2022-03-28 14:13:14",-50,26,-201,56,53,-235
"2022-03-28 14:13:14",-49,25,-202,56,53,-237
"2022-03-28 14:13:15",-49,24,-201,57,54,-234
"2022-03-28 14:13:15",-49,25,-200,57,53,-236
"2022-03-28 14:13:15",-50,25,-200,57,54,-235
"2022-03-28 14:13:16",-49,26,-201,55,54,-237
"2022-03-28 14:13:16",-49,26,-201,55,52,-240
"2022-03-28 14:13:16",-49,26,-203,56,51,-236
"2022-03-28 14:13:16",-49,25,-201,56,51,-237
"2022-03-28 14:13:16",-50,27,-200,56,53,-233
"2022-03-28 14:13:16",-50,26,-199,55,56,-234
"2022-03-28 14:13:18",-49,26,-200,56,54,-236
"2022-03-28 14:13:18",-49,26,-201,58,51,-238
"2022-03-28 14:13:18",-49,25,-202,57,52,-238
"2022-03-28 14:13:18",-50,26,-200,56,52,-238
"2022-03-28 14:13:18",-50,27,-202,57,52,-237
"2022-03-28 14:13:20",-50,28,-199,60,52,-235
"2022-03-28 14:13:20",-49,25,-201,58,52,-234
"2022-03-28 14:13:20",-50,28,-201,59,50,-235
"2022-03-28 14:13:20",-50,27,-200,59,52,-235
"2022-03-28 14:13:20",-49,26,-202,60,50,-236
"2022-03-28 14:13:20",-49,26,-199,59,49,-237
"2022-03-28 14:13:20",-49,26,-200,59,48,-235
"2022-03-28 14:13:22",-50,26,-200,59,50,-235
"2022-03-28 14:13:22",-50,26,-200,59,52,-237
"2022-03-28 14:13:22",-50,26,-201,59,52,-236
"2022-03-28 14:13:22",-50,27,-202,58,52,-235
"2022-03-28 14:13:22",-50,28,-201,58,52,-236
"2022-03-28 14:13:22",-50,27,-201,58,50,-236
"2022-03-28 14:13:22",-49,27,-201,58,49,-235
"2022-03-28 14:13:22",-50,26,-201,58,49,-237
"2022-03-28 14:13:22",-51,27,-201,58,49,-236
"2022-03-28 14:13:22",-49,26,-199,59,51,-236
"2022-03-28 14:13:22",-51,27,-200,58,52,-235
"2022-03-28 14:13:22",-50,27,-199,59,52,-235
"2022-03-28 14:13:22",-51,26,-200,58,52,-237
"2022-03-28 14:13:22",-50,26,-200,56,52,-236
"2022-03-28 14:13:23",-51,26,-201,58,51,-237
"2022-03-28 14:13:23",-51,26,-200,58,51,-237
"2022-03-28 14:13:24",-51,28,-200,59,52,-235
"2022-03-28 14:13:24",-50,27,-201,59,52,-235
"2022-03-28 14:13:24",-50,26,-200,59,51,-236
"2022-03-28 14:13:24",-49,26,-201,59,51,-234
"2022-03-28 14:13:24",-49,27,-200,60,51,-234
"2022-03-28 14:13:24",-50,25,-199,59,51,-234
"2022-03-28 14:13:24",-50,27,-200,58,50,-236
"2022-03-28 14:13:24",-51,28,-200,57,51,-234
"2022-03-28 14:13:25",-50,27,-200,59,51,-236
"2022-03-28 14:13:25",-50,28,-201,58,51,-236
"2022-03-28 14:13:25",-49,27,-200,58,51,-237
"2022-03-28 14:13:25",-50,27,-200,59,51,-235
"2022-03-28 14:13:25",-50,26,-201,58,53,-236
"2022-03-28 14:13:25",-50,27,-201,58,54,-236
"2022-03-28 14:13:25",-50,27,-200,57,52,-235
"2022-03-28 14:13:25",-50,28,-200,58,51,-236
"2022-03-28 14:13:25",-49,28,-200,57,52,-236
"2022-03-28 14:13:25",-50,28,-200,57,54,-236
"2022-03-28 14:13:27",-50,27,-201,59,52,-235
"2022-03-28 14:13:27",-49,28,-199,59,51,-235
"2022-03-28 14:13:27",-51,28,-200,58,50,-235
"2022-03-28 14:13:27",-50,28,-200,59,50,-236
"2022-03-28 14:13:27",-49,28,-200,58,52,-236
"2022-03-28 14:13:27",-49,27,-199,57,51,-236
"2022-03-28 14:13:28",-49,27,-200,57,52,-235
"2022-03-28 14:13:28",-49,26,-200,59,51,-235
"2022-03-28 14:13:29",-50,28,-201,59,52,-236
"2022-03-28 14:13:29",-50,26,-201,58,52,-235
"2022-03-28 14:13:29",-49,27,-200,58,51,-235
"2022-03-28 14:13:29",-49,28,-200,58,51,-235
"2022-03-28 14:13:30",-49,27,-199,57,54,-236
"2022-03-28 14:13:30",-49,27,-201,58,54,-235
"2022-03-28 14:13:30",-50,27,-201,59,53,-234
"2022-03-28 14:13:30",-50,30,-201,57,52,-235
"2022-03-28 14:13:31",-51,28,-200,58,52,-235
"2022-03-28 14:13:31",-50,26,-198,59,50,-235
